id_usuario,nome_usuario,id_avaliacao,id_produto,classif_do_produto,quartil_classif_do_produto,qtd_votos,quartil_votos,resumo_avaliacao,avaliacao_completa,imagem_produto,link_produto
AF2FWVZPG6WMO4ERTECABX7BLUGQAFHFTUD3BM25DHFHSE7N642W5LEQAF7JB6HX2S3TCZRZSRJFOWRCW7CQAFDVOFPLM2S3QKJ4FVMZRSCKOT5AAGDKPXTUSV3HTZTBDED64VHC5J5AAEA6LQAAQNTPHS6NGAL6DDVFJZ3AAFX3KZYHLGEF5Y2EAEGRMVVPBHTAAHXGBF2ZTVWC64GMFRCTEINBQZIA,SivakrishnaAnish kanneboinaAmazon Customershravan kumar singhU KChandresh kumarMulli balarajuSwapnali,RA7Q9QDG5JCPAR22K8FW0YEB5RUR2BVDAB2VQXQ5KR9MSI1TDK6AI7RU2SGN0UVZU6EROIO5NPQ0WAKAR3M83FVS6RZHFIR3QMLOKIJFMZ4P,B07GMFY9QM,"4,3",4,3096,2,Egg boilerTime efficienteasy to useGood to useValue for moneyVery good productAchha hai egg boil achhe hote haiBest in Businessas the price product is good,Hi The product is working good And taking only 5 ms to cook the eggs i can rate by 4 out of 5Its a good product Nice eggs are perfectly boiled after 10 minAm little bit afraid to clean the bottom as it is electricThak youThis product is easy to use  it boil eggs properlyThats it nothing fancy Looks cheap price cheap but gets the work doneVery good product and value for moneyEverything is fineQuicker to Boil With High Efficiency Cheap and Best In Egg Boilers Categoryas the price product is good,Ausente,Ausente
AEWW4LJOVXD65UKE7QCBCHQZMG7AAGVWB5YTQZC7GAIV4PCCOFF2U27AAFUR2THG6BYV6IRA5JV6LBQNG2AAAFSG5TXKKCLHBK3FABKJABBBUHEQAF2DOUVTY5LHTVWGGVE6YHW5KEGAAFEX5OM5UOST6POIWTBW6TCEZ2YAAFKZZOQ7J2SOXP3OHFBEDXNFINCQAFD6P5IRXY6KWXUW4H7X6ECRMSLA,Kindle CustomerAryanpooja reddyAmazon CustomerMeenakshi jasrotiaimamthullaAnanSanjay Chavan,R1T4TKPYU5EJCBR1D38AX8G0RVNSR1KHCRDEEREQG7R396UL83OTSD8FR3CY781PK5CB8ARBCCWRI4IUHH5R2K7JYQMGQ31YJR3P0GJ4V5HPF2M,B00LM4X0KU,"4,3",4,3095,2,Clearly makes a differenceGoodValue for moneyGood materialThe ink of parker is very liteGoodGoodVery good,I first used nonparker ink for my fountain pen and hesitantly switched to Parker Quink Ink given the cost was many times higher than regular ink But it is worth every paise The Quink ink is clearly worth it with its thick blue color and giving superb contrast on white paperBest productGoodNoDislikeI have a ink pot of pilot andI was thinking to buy the parker oneRate is too high but quantity is too lowThe quantity is littleBest quality,https://m.media-amazon.com/images/W/WEBP_402378-T1/images/I/4127NZ2xG6L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Parker-Quink-Ink-Bottle-Blue/dp/B00LM4X0KU/ref=sr_1_188?qid=1672903004&s=computers&sr=1-188
AEVJ7N5EX6TJXU2OFCDO4HSY2LJQAGMGQLON63U5BK3Y4TWRMLBA55RAAEL3456JVPVXWB6RKCYTYVXKVX3AAEUUCRDKXXXU4LJNB3ERBXQY47CQAHNNUOE6JO6DYVSBCELNHU63SLTQAGZ65RFJNJ2KCHAFLG7G6O5NTBCQAE6HGV4SSK2V4C4QVOKY42KZW2DQAEJTMP5M2622L3W6D2YHPTZ67JIA,ghost parrisZeeshan AnsariDipankar MondalSonam mishraHarini JeyapalVineetgTathagata ChakrabortyRAVIKUMAR RAGHAJIBHAI PATEL,R39KVWDTJLV7UWR1WL0UPYXNV0DDR2PGY7OWESCS6IR26LH8QOEED5O0R10DQL9ALWH0DBR1C3VSMXFDAFH3R19F1VFEULFO9R1U4HHWBLSHIIC,B00LM4X3XE,"4,3",4,3061,2,GoodBest Quality product you should go forPrince MondalVery good productGood qualityVery darkIts darkReceived Black quink in bottle without plastic cover at bottle neck,I USE PARKER INK FOR CALLIGRAPHY AND IT IS WORKING GOOD BUT PRICE LITTLE BIT HIGHThe best thing is you can use it for any pen you want I personally see this as a smudge proof product worth buyingGood pNice  pimentationgood flow of the ink and smooth writting what else is expected I loved it just go for itGood quality ink just go for it Im using it for calligraphy its perfectVery darkObviously better than most of the inks out there At this price its the best option Id say Its adequately dark Im loving the experienceReceived Black quink in bottle without plastic cover at bottle neck,https://m.media-amazon.com/images/I/41ds2zVHE4L._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Parker-Quink-Ink-Bottle-Black/dp/B00LM4X3XE/ref=sr_1_324?qid=1672903011&s=computers&sr=1-324
AECNNZVKQPR25O2GJGFWLHBH367QAF56FEP276BYOI3GE7GYBD2GONQQAHN5GS7H5SE5ZCFJH4KQOWDUKARQAFDIF43EHQD67SR2HWPO3W6B7FDAAFUVPBEMV5BKKLHXC35CUJ45FV6QAGWTCY3ED5Q52QJACMXUFJ32UUGAAE2IJXBP54QRMOS6COSQSEWEJ6TAAGGC7EXQIXQQET64Y4ZRMOZBK46Q,Aniket RajSAAnonymousGauravAmit AgarwalRMSUNIL AChittaranjan Padave,R1AUCEV80AWV4ER3GAYL3CQ6GTJAR3NN6TXOM5MD2SRY4WXRNZKRVWPRLQGXS14ZJDHJRIZJA1XHKPH5MR3C83NGWIRB2VTR2WOO592FU73V7,B09M8888DM,"4,3",4,2125,2,Nice productIt worksIndoor device not for field useDoes the jobValue for money productGood productTill nowUsing since 7 daysIts goodUseful USB multiplier,Easy to installWorking great recommended for light useIf you want to use hard disks without lagging then i will suggest to buy self powered usb hubThe product does what it is intended to dohowever it does not compliment the sleek laptop I use it with  Probably a direct plug in extension no cord would be a much better optionNeeded a portable USB extension Headphones keyboard and mouse Serves the purpose for an indoor setting Have explained why it is not an outdoor device under the consPros Nice design Sleek unobtrusive suits some work environments For those who have limited table estate go for models that have vertical USB slots saves space This is for those who can have it flat next to the laptopcomputer check image Works well for Audio HIDs and great for Data TransferObservation An interesting observation when using usb keyboard the USB drive is as if not more sensitive than direct typing With mechanical USB keyboards there is a latency but chiclet and USB Dongle based wireless keyboards seem to work well USB or wireless USB RF mouse works perfectly Very little noticeable latency Not for gaming purposes keyboardsmicejoysticks etc This is a no brainer In rapid response gaming environments were latency is life or death An extension is not an optionCons Check ImageThe USB female slots in the extension are shallow The male plugs do not go in fully There is 05 cm of the metal plug exposed This may be a risk in exposedoutdoor environments Humidity increases the chances of electric shock and dust being an insulator may cause static electricity build up The worst case is if a conductor falls across the exposed points the whole system can short outSuggest the designers take this into consideration for their next batch of products The depth of the USB slots needs to accommodate the full length of the USB plugsFunctionally it works design leaves a lot wanting Go for it if are sure you can be safe go for a different model if you need this for outdoor useUpdate 15th Nov 2022On connecting the keyboard to the usb drive there seems to be an increased latency and sometimes the keyboard does not respond as anticipated The text does not appear on the screen immediately and sometimes a particular letter just cascades repeatedly and one has to press backspace often to delete the excess letters For data transfer it works fine but has lower speeds when all four slots are being used Expected probablyWorks well and does the jobI like it very muchValue for moneyProduct is excellent Just that wire is very short  Rest all goodUsing in laptopUseful USB multiplier and works well for headsets too  was apprehensive earlier if it deteriorates the audio qualityOnly drawback is the length of cable as it keeps protruding out of Laptop bag,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/21UKIwf0IVL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/Portronics-MPORT-Ports-USB-Connector/dp/B09M8888DM/ref=sr_1_231?qid=1672903006&s=computers&sr=1-231
AGXJAYXZKJ6NCPSLX57MXJLQ3F6QAEQYSJWBP6DN2IV2LDP4XVNI4FBQAGNHWTOCLPVNZ56CWEF3QQI25ROAAHC4JPWEXYM3O4YAKYIJZ5CAUOVQAECXWRKH4W4B73UW5IAHDTBZYTBQAEU6W4IG5BLXZ5XJ23PYFQKXYHSAAGY4IRMJHF35GY44YCTUVQAEIJ2QAHVMCHCWTUWBKE4WYBY27MBIQ32A,nikhilRituja RayPrasan Krishnan KarthikeyanAmazon CustomerGeorgy MathewVikas KakkarKANNAN PPlaceholder,R2FHIBV8JE4CTBR315K0BCU0KVKORD129PA7KQQORR3BTQPGZLTN48ERH0STL2LKD7N5RVNS9SRGUWUT3R25CXUY1Y74QGFR1SIGI0M0INPVB,B0B53DS4TF,"4,8",4,3964,2,Loved itGood productGood productIts easy to useFine productAwesome ProductNice product  user friendlyCorrect size and easy to use,I have used multiple air fryers But this one is best and value for moneyGood product and a excellent demo was given by Manikandan on video callHowever we returned this to get a higher version of thisIts a good product worth the money The virtual installation and demo given by Manikandan was very helpful and made it easy to useEasy to use Easy to clean Easy to maintain Good product Value for money must recommend to everyone Thanks a lotThis airfryer as expected is an alternative for people who hate deep frying and oil less food Not only that Instant pot could be better than other airfryers out in the marketManikandan gave a demo of the product Thank youVery Good explanation about product and its function then  safety precautions and clarify our doubts by Manikandan and this demo was very useful to usNice product  user friendly got video session for demo  installation given today by Zafar He explained all the options very well  ready to support even after demo I am giving 5 star for product  installationThis Airfryer is most satisfyingcompactnot over sized and easy to cleanI was worried it will be too largeworth the cost,Ausente,Ausente
AH7LW3BCJBLCZTMWBOFL33UGIRBQAFSJYBGBY2U6KAAUR23KS3COL5SQAGCLLMGPNMO4IGCQ4253BICGDADQAHHC3QIX44VPXBB4HHGJ2RNFV67QAGBJ6SKHL3RD37OYZ54U52DAIIPAAHDPRYTLYXKEPSTVF2LRV5SQJIYQAEIQA6TZQ4Y2SMVJTGE27G4MGBXAAHE7VTTWP3YUKXVDZDJP6NZUIHLQ,anuragNirmal SinghVikas Keshavrao VanaveK SarathAbid HossainMahesh KumarAmazon CustomerVinay Kumar Sadhula,RZ7HZPPMZP6NJR3UU1TR7386E57R3IX0H9MIZUJNRR14GI2JBIZGJ61R1U84J3FQUIM6LR2ENIZDLLQ21KMR2XNZ6AHVRFG25R1JHP7LI8PMNM,B0B53NXFFR,"3,3",1,4415,2,just a watch not smart one all features are to make fool of  youWorst watch connecting problem with phone nd automatically disconnecting from phoneVery good quality of product and price is very lowGoodDamaged product supplied later on exchangedBattery life lessAmezing,just a watch not smart one all features are to make fool of  youWorst watch  connecting problem with phone nd automatically disconnecting from phoneVery good quality of product and price is very lowVery good  DislikeAfter use of 2 months observed battery life is getting only one day max with only normal usage with out audioOk for regular usageSuperb,https://m.media-amazon.com/images/I/41BDYVKRmWL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/PTron-Force-Bluetooth-Smartwatch-Waterproof/dp/B0B53NXFFR/ref=sr_1_184?qid=1672895799&s=electronics&sr=1-184
AFILRU3X2FCDPDW5UKLT6C7OPJSAAFWTGD4FCS2E2U2TDCOEOGP2FWEAAFHMG44566SPMVPBLRU7VTTJ26VAAFBDL2XOOPYMHMLABSXN4JAF3WOAAGZK3EYB72FFZWRS77DCYORIIZZQAGPQASU7OTDRO76TQFWP7NVDKD6AAE62ADD7WHBES7SB2GESKXCE2R7QAFZZ3LQJXGZL2I3L2FI2I4ZYEDPA,Afrina HasnatBKBasuAyush RaghuvanshiWilfried AntoniuskrishnaKashishkamal kSrikanth Subba Rao,REQ74ZVYY2I01R15RS7QIKMBY5ZRCYHKHTW0MAL8R1AB17ZPSW1AE1R145BZJOMF3WT1R11AYTN6DNN25SR17NRPNYVC5XVKR2U218ZDN8D849,B08HD7JQHX,"3,3",1,2804,2,No TRRS to TRS converter in the boxNot suitable for DSLR cameraGood for beginnersOKDont buyFor beginners its goodAverage productIt is a good and useful mic for YouTube content maker,This mics sound quality is very good but if you are looking for a mic which you will use in your PC then dont buy this microphone because it doesnt come with a TRRS to TRS converter Overall good mic and wire length is also average 1 Meter In this price range its very worth it to buy this mic but if you want to use in Laptop or PC then buy Maono AU 400 microphone which comes with a converter and it is also very good micNot suitable for DSLR cameraJust good for ytOkay Product is not good for anyone It is scrap and waste of moneyNot too goodIt has a good sound and audio quality It have  not very good in noise cancellation It will filter some minute sound It is helpful for YouTube video creatorsBut the clip is very hard so I cant fit it in shirtIt is worth for the cost,https://m.media-amazon.com/images/I/41T3Z43M4yL._SX300_SY300_QL70_FMwebp_.jpg,https://www.amazon.in/HUMBLE-Dynamic-Recording-Microphone-SmartPhones/dp/B08HD7JQHX/ref=sr_1_205?qid=1672903005&s=computers&sr=1-205
AFHX6LN2EGRSLCIKZERTK236KJWAAGM6VKOVQWLVZW5NXUZ2SW6UHGJAAGZLCVRZYQW3ADFS7GYJVKYQFE5QAEA2DZ4UBGO6GPVDVGEAIAQ2AMRAAGE6XPOPKNMLZ7ZXBNTS4FQKJVWQAHASGLBOKKQJ22ZXE62YX7TBJMLAAE54UCU6AOZMSSLTEX4RTUZXTI6QAE7GKHRXG35GBMJJDCQ2ALF4UQRA,Angsuman DUttaAmjath spAmazon Customerutpal royMaheshkavithakrishnaSreeramjhankar dhumketi,R7CW64V48YJHER185CPLU005RPSR2R70NKW75DZASR35JH5KY58ZD3JR2FP9LR97EC5QQR1O1AW1X4YELU8R2SQF9ZS59MZZ3R12CEDLFCKZMHZ,B00GGGOYEK,"3,8",1,2399,2,Useful but the length is a bit shortThis product is overpricedNot propergoodHappy to get itUSB CablegoodTheek hi h,Product is good but the length of the wire is shortThis product is overpricedNot propervery goodI wasnt expecting good quality material science I had ordered set of two I am really happy to get good material Hope saitechit team will maintain quality in their productsThanks to Amazon for shipping it fasterworking goodproduct was overall goodTheek hi h,https://m.media-amazon.com/images/W/WEBP_402378-T2/images/I/41oK+rXtssS._SY300_SX300_.jpg,https://www.amazon.in/Storite%C2%AE-USB-2-0-Mini-0-88feet/dp/B00GGGOYEK/ref=sr_1_222?qid=1672909135&s=electronics&sr=1-222
AG7YXM3CTKIWDRFUWCMM5KGHAP3QAHAB4O4T3BB2LJCQJ2IULLRC2ELAAFY3BGO4YZABQCIIIVYMRYDQ3QWQAGQHA7FMMURNYMQ2SM2LJV372TTQAFFD52Y7MQO7ET2RYGACLHCZTRTAAGPWQPY5N7CBNPKJ3RLDSLUWKOOQAH6WHKS34WZIDXRKN3YKSRQCBLEQAFXIU2GNQU5FDRWNQR2RKY5NBG6A,mirza fP Naresh KumarSaurabh KaushikSiva SubramaniamNirmalAsanka WijesingheMOHAMMAD KHUBEBNaveen sahal,R2PFNGIRCB6KB1R3HOQIZQ2Y2P1ERSMINHFUL02QERECSJ6GYWXJWER2M39R5NO51DBKR1IKAF2X8JVXQSR3D1X15POHDHKUR1OKIDKNCYKZFS,B07TTSS5MP,"3,8",1,1846,2,Good product Value for moneyDoes the job which is intended from itNice product     Not satisfied as expected Awsme productGood in this price,Good productNoise levels are high But overall product is value for moneyBought this product for a second time in 3 days after testing its utility Used it to grind 3 different hard spices and achieved the desired result The heating issue is expected due to friction of hard spices Overall great product with 750 W motor which was our requirementHandling very easy and good Noise level is high Budget friendly productNoise levels are high Build quality is also good overall product is value for moneyA lid of small jar is not tighten properly Unhappy with the product Its a very good productlow noise with powerful motor grind items very smoothlyGood in this price rangebut noise level can be improved,Ausente,Ausente
AEJ4BLDMPXCI2I6X5JEA52RDVWJAAH522PPGKMDYNI7VJSVJS3PJBORQAGDBGZ5L5LSR7BK7VXLGKV7JJ7WAAEYVEEU5L6MIQNKW4FGQCANJ6IIQAEBYPM6SOKDZXXWGVKQO6QE3KARQAHNBGEVBOT7Y7J4Z5AWCSDX35DNAAE47VUN3SIUKJIBG4MYPFIOCK5XAAEYDGBWST4L35NTPWB2CS4IRZDVQ,Anshula JainJ P NagiaHumayunDr Shahid JibranJaspreet KauravinashBiju TMegha,R3LRHEV5RKBZQHR9P75XMCRRIIAR2CONBLYQT7R1KR2GAWVA9AW8ERQR38DWVOKKMHUBKR2W4X1BRWCBV9UR1X9VVCTEHSYMYR1KS2EJEP1K3AO,B09NNHFSSF,"3,8",1,1880,2,Great productExcellentGood oneNice productIts worth money2 monthGood produotAwesome,Great product go for itVery nicePicture quality is goodGood product qualityThis camera is very good option if you have wifi connection with good speed Its worth moneyhttpsmmediaamazoncomimagesI51ahUA0d7ALSY88jpgGood product Picture Good Two way talk is not workCp plus all cameras is best ,https://m.media-amazon.com/images/I/21o8KsIQqRL._SY300_SX300_QL70_FMwebp_.jpg,https://www.amazon.in/CP-PLUS-Intelligent-Compatible-Communication/dp/B09NNHFSSF/ref=sr_1_316?qid=1672903011&s=computers&sr=1-316
AFXXFWMGUKQDP27JRILRUKME7R4QAE6JO5FOQR3D3UE4GTIJT5FVRNKAAHT5FELZRNJ4ITAESWGATN2COH3AAECMC4ZTLI2FFUQHAXVILRVCNJHAAGIPLO4AJSNUVZ3ASVSHC2BZXFFQAH2KQR23MJYSJCXDH3J6AUCON5FAAES2TTA7I6H32D6TO6IGDCI7DFOAAH33GQ3GIETSNVJGQPQOFZIQBR5Q,Sachin GoelRONIAPPPOONTHOTTAMELDO K MATEWAnkur KunalKaranAmazon CustomerPrashanth MettuRahul Gupta,R323N508KO5VMRR1C2X37S59TO4BR25UIJAM26JMGLR3B7Y8E7QNUYOPR1PH3YZVBU4KKTR2WLFM05B2CXXUR3DCHC8ODVBGAPR36UJ8EW67NBJ8,B09F5Z694W,"3,8",1,3652,2,A seamless printing experience with scope for improvements in set upGood OneVery user friendly when compare with othersBest for home useGood for home usegood printerGoodGood for occasional printing Extremely easy to use,I bought this item in August 2022 and the delivery and packaging was as good and sturdy as Ive come to expect from Amazon Using the printer from my Macbook is a breeze over wifi although printing over wifi from Android requires some poorly designed app from Canon and has no direct supportThe only couple of issues I faced with this printer were during setup1 Scanning the qr code for the setup guide didnt actually lead to much of a guide rather a boilerplate page I would only much later find out the way from that page to the actual guide Canon could do a better job of surfacing the online guide as the image clarity in the included hard copy is quite poor2 Installation of cartridges seemed to take forever  I must have removed and reinserted them almost 5 times before they were properly detected No error messages showed up and I didnt know if I had recieved a faulty product or if I was doing something wrong3 Never having owned a printer and always using either copy shops or the huge laser printers at work I ended up making a mistake in setting up the paper tray leading to a jam at the first print itself Thankfully it was straightforward to open up the printer from the back side and remove the torn pieces Canon could do a better job of demonstrating how to set up the paper sheets  clearer access to the online guide mightve helped hereExcept for the these minor concerns in setup Im enjoying using this printer surprisingly since printers alongside projectors  are usually the worst items ever developed by the electronics industry Ive used all the features so far  print  colored double sided scan and copy and not faced any issues with quality wifi or the cartridges Information on the number of color and blackandwhite sheets from the initial set of cartridges to be added when I run outgood scanner  printerInstallation procedure is very simple and priter quality is high I had a Xerox copier but istallation of scanner option could not completeIf you are purchasing it for your home use dont look any further It has got all the functions youll find in a 2030k worth printers All in one includes print scan copy and fax as well Colour adf duplex printing wifi You download the app in ur phone and give print commands via mobile itself Only two issue that I faced firstly the print qualitywhich Ill speak to the service center and secondly is the total quantity of color prints I have only taken out couple of color printouts bad already the level of ink is 90 I guess Ill have to purchase a larger cartridgeVery good printer Sometimes back to back printing cases paper blockage But overall very happygud printer but printing cost is expensive in this price range features are very niceI got this printer ion 02Nov2022 After 15days of usage Im unable to print as it is showing Color  black ink is low i have print less than 50pages and in description they told that 400pages yield which is totally wrongCannon E4570This was launched as a successor for E4270 I searched everywhere but couldnt find a credible source to explain the differences between the two I researched extensively before purchase to find a printer which will fullfil the following criteria for me  wifi enabled so that we can print with smartphone without opening the laptop clear color print decent for childs homework photo quality not required and cheap to run E4270 seem to fit all the criteria so I ordered this Even the canon authorised showroom didnt have E4570 in stock so ordered the E4570 off AmazonSummary  fullfills top two criteria Though is a little expensive if you do more than the occasional printDelivery was 3 days earlier than the delivery date shown on Amazon so that was great It was just the printer box with no outer packing The box was sealed with cello tape and not sealed so I suspect it had been opened at some point Thankfully all the components were there and the seal on the printer and cartridges were intact so i was ok with the deliverySetup was smooth on both my smartphone and laptop over wifi I never had to use the usb cable Setup was through the canon app on phone and the canon website link for both given in manual which guides step by step on how to setup I did not face any challenges and the setup and printing has been smooth from all devicesColor prints are a bit faded on plain paper 75gsm This might be a function of the paper and not the printer The blackwhite prints are crisp and sharp The print speed is decentThe only negative is the amount of ink consumption While the box says 180 color prints and 300 bw both my cartridges are showing at 80 after 4 color print and around 30 bw Specially for color prints the printer tends to drop the cartridge level by a notch after just 23 prints I suspect the color cartridge will not last longer that 3040 full color pages Refilling the cartridges a few times is of course an option but it is messy and requires practice This is fine for me as I need color prints very rarelyA special mention for the ADF and duplex printing Both the features are extremely useful Duplex printing is especially unique in this price range and comes in very handy while printing larger documentsOverall I am happy with my purchase after couple of weeks of usage I will update the review if I run into any issues,Ausente,Ausente
